Id,Clothing Type,Sex,Color,Brand,Price,Images,1st Image Preview,Miscellaneous
207,Jeans,Männlich,Blau,KR3W,27.95,"[http://static.smartkids.dk/smartguy/147379/85/147379_1_2_85.jpg,http://static.smartkids.dk/smartguy/147379/85/147379_4_2_85.jpg]",,"KR3W JeansKlassische Jeans mit Seiten-und Gesäßtaschen. Kontrastnähte. Genähtes Logo auf der Rückseite der Tasche. Die Breite von unten 20,5 cm. Material: 68% Baumwolle, 30% Polyester und 2% Elasthan. Modell: K45433 Klassic Basic"
208,Jeans,Weiblich,Blau,Lee Cameron,89.95,[http://static.brand-catcher.com/media/products_images/production/original_830c02a10f59e4eaafb6c819a4f52b310b918c20-15909_43.jpg],,Lee Cameron Jeans Heritage BlueHose von Lee in der Farbe Blau (Heritage Blue Waschung). Die Cameron Jean ist Lee's Regular Boot Fit. Die Jeans sitzt hüfthoch und schmeichelt Kurven.
209,Jeans,Weiblich,Blau,Levi's,84.95,[http://www.my-jeans.de/images/produkte/i12/127305-1.jpg],,Levi's® Jeans Demi Curve Classic Boot Richest IndigoZu dieser Figur passt eine DEMI CURVE: Der Umfang zwischen Hüfte und Gesäß ist ausgewogen Der Hosenbund schneidet häufig ein herkömmliche Jeans sitzen oft zu weit am Oberschenkel und am Po So löst die DEMI CURVE das Problem: Sie passt sich an Oberschenkel und Gesäß an der Bund ist weiter geschnitten sodass er nicht einschnürt die weiblichen Proportionen werden so optimal betont Regular Fit - normale Passform Bootcut - ausgestelltes Bein classic rise - hohe Leibhöhe Farbe: dunkelblau Reißverschluss 98% Baumwolle - 2% Elasthan inkl. MwSt zzgl. Versand
210,Jeans,Männlich,Blau,LRG,74.9,[http://www.zebraclub.de/pix/items/lrg/core-collection-c47-jeans-dark-indigo-wash-j115001-dark-blue-denim-pant/fullsize_core-collection-c47-jeans-dark-indigo-wash-j115001-dark-blue-denim-pant_dunkel%20gewaschen_9634.jpg],,"LRG Core Collection C47 Jeans Dark Indigo Wash""Die Core Collection C47 Jeans Dark Indigo Wash von LRGbesticht durch ihre Details und bietet eine perfekte Passform. C47 classic 47 fit : Die locker sitzende Jeans von LRG mit längerem Schritt, locker um die Knie geschnitten und zum Beinende leicht schmaler werdend. 12 Unzen Ringspun Denim aus 100% Baumwolle, 6 Taschen Design, Zip Fly, Nieten und verstärkte Nähte an den Beanspruchungspunkten sowie Doppelnähte für eine lange Lebensdauer. Das typische, geschützte """"L"""" Design findet sich auf den Gesäßtaschen und auf der Kleingeldtasche. Lifted Research Group kurz LRG, wurde 1999 von Jonas Bevacqua und Robert Wright mit Hauptsitz in Irvine Californien, gegründet. Die durchgeknallte Erkundungstruppe eroberte den Urban -/ HipHop -/ Fashion - / und Skatemarkt in Windeseile und setzt fortdauernd neue Trends im Denim-, Grafik- und Outerwearsegment. LRG lässt sich auch weiterhin in keine Schublade stecken. Unser Model trägt bei 1,84m / 81kg Größe 33/22. Zip Fly"""
211,Jeans,Weiblich,Rosa,Marc O'Polo,129.95,"[http://image01.otto.de/pool/albamoda_formatI/8386297.jpg,http://image01.otto.de/pool/albamoda_formatI/8241836.jpg,http://image01.otto.de/pool/albamoda_formatI/8386340.jpg,http://image01.otto.de/pool/albamoda_formatI/8386349.jpg,http://image01.otto.de/pool/albamoda_formatI/8386354.jpg]",,"Marc O'polo Jeans rosa Gr. 31(40)Jeans von MARC O`POLO in schmaler 5-Pocket-Form und geradem Beinverlauf. Bund mit Gürtelschlaufen. Niedrige Leibhöhe. Schmaler Schenkel, Schrittlänge in Gr. 29 ca. 72 cm, Fußweite ca. 28 cm. Trageangenehm aus 99% Baumwolle, 1% Elastan, waschbar"
212,Jeans,Männlich,Blau,Nudie Jeans,119.95,"[http://c96248.r48.cf3.rackcdn.com/nudie-jeans-average-joe-dry-dirt-organic-110473.jpg,http://c96248.r48.cf3.rackcdn.com/nudie-jeans-average-joe-dry-dirt-organic-110473_a.jpg,http://c96248.r48.cf3.rackcdn.com/nudie-jeans-average-joe-dry-dirt-organic-110473_z.jpg]",,Nudie Jeans Average Joe Dry Dirt Organic 110473Herren Jeans von Nudie Jeans
213,Jeans,Weiblich,Blau,OnlyJeans,69.95,"[http://images.otto.de/asset/mmo/Preset_PSM/6027183.jpg,http://images.otto.de/asset/mmo/Preset_PSM/6027244.jpg,http://images.otto.de/asset/mmo/Preset_PSM/6028088.jpg,http://images.otto.de/asset/mmo/Preset_PSM/7026636.jpg]",,"Only Jeans »EBBA JEANS RO-700 NOOS«, DENIMBlue Behaviour Jeans mit low waist und Schlag.Fünf Gürtelschlaufen.Schließt mit Reißverschluss und einem Knopf.Dekorativer Metallring in der Gürtelschlaufe hinten.Zwei fünfeckige Taschen hinten.Zwei fünfeckige Taschen vorne.Münztasche mit Patte und Knopfverschluss.Das Modell auf dem Bild trägt Größe 38/34.Dieses Modell ist in der Größe etwas kleiner, so dass du vorteilhaft eine Größe größer als gewöhnlich wählen kannst. 98% Baumwolle, 2% Lycra"
214,Jeans,Weiblich,Blau,Pepe,84.9,[http://ecx.images-amazon.com/images/I/41AF%2B9j0SvL.jpg],,"Pepe Jeans Damen Jeans Niedriger Bund PL200023I054 - PERIVAL, Gr. 32/34, Blau (000DENIM)Pepe Jeans Perival I05 Jeans Hüftjeans Damen 98% Baumwolle - 2% Elasthan (Elastisch)"
215,Jeans,Weiblich,Blau,Quiero,59.95,"[http://www.qiero.de/medias/sys_master/ThemenweltImportImage/8805572771870.jpg,http://www.qiero.de/medias/sys_master/ProduktDetailImportImage/8805538168862.jpg]",,"QIERO Marlene Jeans kurz· normale Leibhöhe · bequemer Oberschenkel, ausgestelltes Bein mit Aufschlag · Saumumfang Gr. 38 ca. 57 cm, Gr. 52 ca. 60 cm · Details: dunkle, weiche Waschung mit Schlank-mach-Wirkung · 98 % Baumwolle, 2 % Elastan."
216,Jeans,Männlich,Blau,Replay,99.99,"[http://www.breuninger.com/medias/sys_master/pod/2012/07/9202232885278.jpg,http://www.breuninger.com/medias/sys_master/zoom/2012/07/9202232918046.jpg]",,"REPLAY Jeans WAITOM blauAbsolute Lässigkeit und Coolness verkörpert die Jeans mit authentischer Waschung WAITOM von REPLAY. Das perfekte Kleidungsstück für die moderne Casual-Garderobe!Reguläre Passform Reduzierte Leibhöhe Gerades, schmales Hosenbein Button-Fly-Verschluss Kontrastfarbene ZiernähteRaw-Denim mit Rinse-WaschungMaße bei Größe 32/32: Bundweite: 90 cm Innenbeinlänge: 81 cm Fußweite: 42 cm"
217,Jeans,Weiblich,Blau,Salsa,62.95,"[http://static.smartkids.dk/smartgirl/173620/327/173620_1_2_327.jpg,http://static.smartkids.dk/smartgirl/173620/327/173620_4_2_327.jpg]",,"Salsa JeansSalsa Jeans mit starkem Verschleiß, Knitter-Effekt, niedriger Taille, Stretch-Effekt, Eingrifftaschen, Gesäßtaschen mit Stitching-Effekt. Dieses Modell hat einen Reißverschluss und Knopf an der Taille. Die Fußbreite beträgt 14 cm. Die Qualität ist 88,8% Baumwolle und 11,2% Elastomultiester Modell: 921118991110824"
218,Kleid,Weiblich,Blau,Pepe,79.99,[http://photos4.spartoo.de/photos/197/197764/197764_350_A.jpg],,Pepe jeans Kleider OrlyPepe jeans Kleider Orly Marine In Damengrößen erhältlich. Pepe jeans.
219,Kleid,Weiblich,Grün,Pepe,89,"[http://www.solarissport.com/solaris/sport/media/foto/foto1/900/PL951112621.jpg,http://www.solarissport.com/solaris/sport/media/foto/foto2/900/PL951112621.jpg,http://www.solarissport.com/solaris/sport/media/foto/foto3/900/PL951112621.jpg,http://www.solarissport.com/solaris/sport/media/foto/foto4/900/PL951112621.jpg,http://www.solarissport.com/solaris/sport/media/foto/foto5/900/PL951112621.jpg]",,pepe jeansPepe Jeans Linda Kleid Damen neck: v-ausschnitt taille: elastich fit: normal lange: knie-länge feature: innenfutter accessoires: gürtel artikelgröße im bild getragen: s Material und gewebe 55% 45% baumwolle Pflege und reinigung waschmaschine bei max 30°c/86°f-reduz. zentrifuge nicht mit chlor-und bleichmittel prod. umzugehen nicht im trockner trocknen bügeltemperatur. max 110 ° c / 230 ° f nicht chemisch reinigen
245,Poloshirt,Männlich,Blau,Adidas,26.95,[http://www.fussballoutlet24.de/images/produkte/i34/345107192-X16938-StandardView-1.jpg],,Adidas Polo-Shirt Condivo 12 BlauADIDAS POLO SHIRT CONDIVO Das Adidas Poloshirt aus der Condivo 12 Kollektion. Das Klassische Poloshirt von Adidas verleiht dir den Look eines Champions. Mit Markenbezeichnung auf der rechten Brust sorgst du für einen starken Auftritt und bist den andern einen Schritt vorraus. 3-Streifen Design Klassischer Look Material: 100% Polyester inkl. MwSt zzgl. Versand
247,Poloshirt,Männlich,Gemischt,Nike,39.95,"[http://damenmode.schwab.de/pool/formata/8553581.jpg,http://damenmode.schwab.de/pool/formata/8553523.jpg]",,"Nike Ad Classic Stripe Pique Poloshirt Herren (S - 40/42, M - 44/46AD Classic Stripe Pique Poloshirt Herren Das Nike Stripe Pique Polo steht für klare Linien und komfortables Tragegefühl. Mit frechen Streifen auf strapazierfähigem Baumwollmaterial präsentiert sich das Nike Stripe Men's Pique Polo als vielseitige und stilvolle Silhouette. Details: Ripp an umgeschlagenem Kragen, Bündchen und Bundabschluss für komfortable Passform / Knopfleiste für Vielseitigkeit und klassische Passform / Belüfteter Saum für Bewegungsfreiheit / Standardpassform - nicht zu eng und nicht zu weit / Innenliegendes Band für Strapazierfähigkeit Geschlecht: Herren Material: 100% Baumwolle Sportart: Freizeit"
248,Poloshirt,Weiblich,Blau,Nike,55,[http://images.nike.com/is/image/emea/508285_451_A?$AFI$],,"Nike Victory Damen Golf-Poloshirt - Blau - XLKlassischer Style Mit Modernem Tragekomfort Das Nike Victory Damen Golf-Poloshirt Bietet Schweißableitendes Material Und Einen Umschlagkragen Für Tragekomfort Und Einen Zeitlosen Look Für Den Weg Vom Golfplatz Ins Clubhaus. Vorteile Dri-Fit-Material Leitet Schweiß Ab Und Sorgt Für Ein Trockenes, Angenehmes Tragegefühl Belüfteter Saum Für Optimale Bewegungsfreiheit Klassische Polo-Optik Durch Umschlagkragen Und Knopfblende Produktinformationen Material: Dri-Fit 100&Nbsp;% Polyester Waschmaschinenfest"
249,Poloshirt,Männlich,Weiß,Hackett,109,"[http://static.eckerle.de/pictures/hackett-poloshirt-weiss_4_0081019000_002_1.jpg,http://static.eckerle.de/pictures/hackett-poloshirt-weiss_4_0081019000_001_1.jpg,http://static.eckerle.de/pictures/hackett-poloshirt-weiss_4_0081019000_003_1.jpg]",,"Poloshirt von HackettKlassisch, sportliches Basic Poloshirt in absoluter Premium Qualität. Das Polo hat eine legere Passform mit kurzer Knopfleiste und Applikation auf Brusthöhe und Ärmel.
- Polo Piquée
- leicht angenehm zu tragen
- Applikationen und Schriftzug
- Kragen mit Kontraststreifen
- Material: 100% Baumwolle
- Lief.-Art.-Nr.: HM560669-800"
250,Poloshirt,Männlich,Grün,Mexx,19.95,"[http://www.mexx.de/object/ImageServerMexx?T=BgScale&P_L=W%2CH%2CC%2CF%2CQ&P_I_Q=90&P_I_F=JPEG&P_I_W=500&P_I_H=500&P_I_C=FFFFFF&A_L=SRC&A_I_SRC_O=GubAqAEb8TwAAAE.L.oiWw7w,http://www.mexx.de/object/ImageServerMexx?T=BgScale&P_L=W%2CH%2CC%2CF%2CQ&P_I_Q=90&P_I_F=JPEG&P_I_W=500&P_I_H=500&P_I_C=FFFFFF&A_L=SRC&A_I_SRC_O=GbXAqAEhbVkAAAE.cqR6.H6D,http://www.mexx.de/object/ImageServerMexx?T=BgScale&P_L=W%2CH%2CC%2CF%2CQ&P_I_Q=90&P_I_F=JPEG&P_I_W=500&P_I_H=500&P_I_C=FFFFFF&A_L=SRC&A_I_SRC_O=OIDAqAEZHpAAAAE.gRoIng7x]",,"Mexx Polo-Shirt Flashy Green STragen Sie dieses klassische Poloshirt zu einer Jeans für einen lässigen Look. Ideal fürs Wochenende. Das Poloshirt hat einige modische Details, wie einen Kontraststreifen innen am Kragen und ein gesticktes Cricket-Logo auf der Brust."
251,Poloshirt,Männlich,Schwarz,Jako,23.95,[http://www.volleyball2go.de/images/jako/teamsport_2011/6379_03_Competition.jpg],,Jako Polo-Shirt CompetitionJako Polo-Shirt Competition: - Funktionspolyester für direkten Feuchtigkeitstransport - Formstabil und schnelltrocknend
252,Poloshirt,Männlich,Rot,Redfield,29.95,[http://www.bigtex.de/images/produkte/i87/876-RF-11212030616---0.jpg],,"Poloshirt Redfield rot used-look für HerrenRotes Polo Redfield used look - Serie: CollegeBeschreibung Polo rot Redfield College:Bereits im Fertigungsprozeß gewaschenes Poloshirt in rot von Redfield mit einer Stickerei auf der herzposition. Durch ein besonderes Waschverfahren in der Produktion erhält dieses Shirt einen trendigen used look, der jedes Teil zu einem individuellen Stück malcht. Die Form der Knöpfe im Retrosytle passen sich an den Gesamteindruck an. Die Bündchen an den Armen sind ebenfalls dezent verziert.Artikeldetails Polorot used look: Material: 100% Baumwolle Pflege: Maschinenwäsche - 30 Grad gem. Pflegeanleitung geeignet. Artikel-Nr. / ID: RF-11212030616 / ID 876Farbe: tomato / rot - used lookSchnitt: Polokragen mit Knöpfen - bequem geschnittenGrößenspiegel used look Polo rot: 3XL - 60/62 - Brustbreit ca. 68 cm, Länge ca. 79 cm 4XL - 64/66 - Brustbreit ca. 74 cm, Länge ca. 83 cm 5XL - 68/70 - Brustbreit ca. 78 cm, Länge ca. 83 cm 6XL - 72/74 - Brustbreit ca. 81 cm, Länge ca. 88 cm 7XL - 76/78 - Brustbreit ca. 85 cm, Länge ca. 88 cm 8XL - 80/82 - Brustbreit ca. 90 cm, Länge ca. 90 cmProduktionsbedingte Abweichungen von +/- 3% sind möglich.Eigenschaften Polo Redfield College: Sportives Freizeitpolo für den Herren. Die spezielle Waschung verleiht jedem Teil den Touch eines Einzelstücks. inkl. MwSt zzgl. Versand"
253,Poloshirt,Weiblich,Rot,Laura Kent,29.99,[http://www.mona.de/mb3_media/301/570/7/0/5/705715H.jpg],,"Laura Kent Laura Kent Damen Poloshirt, roséProduktinformationen zu Laura Kent Laura Kent Damen Poloshirt, rosé in Größe 38: Poloshirt in figurumspielender Form. Länge in Gr. 42 ca. 66 cm. 95% Viskose, 5% Elasthan. Maschinenwäsche."
254,Poloshirt,Weiblich,Weiß,Harvest,30.42,[http://printex24.de/catalog_images/mybook/large/2125025_100_antreville_white.jpg],,"Antreville Poloshirts zum bedruckenPiqué-Poloshirt mit garngefärbtem Kragen. Kontraste an Kragenrückseite, Knopfleiste und Ärmelbündchen. Mit Nackenband und „Halfmoon- Einsatz“."
255,Poloshirt,Männlich,Blau,Scotch & Soda,31.95,[http://www.joergs-sportladen.de/bilder/produkte/gross/Scotch-Soda-Polo-Shirt-blau-Polos-shirts-t-shirt-t-shirt-tshirt-Pique-with-bright-stripe-at-collar-Polo.jpg],,"Scotch & Soda Polo Shirt blau Gr.MScotch & Soda Pique with bright stripe at collar Polo stylisches Polo Shirt mit kleinem Brustlogo Kleines Logo auf der Brust
An den Armenden und Unterkragen neon grün abgesetzt Detail: Kleines, grünes Kontraststiching am Kragen Kragen Kurze Knopfleiste Schmale Passform
100% Baumwolle Farbe: blau
Gr.M Dieses Scotch & Soda Pique with bright stripe at collar Polo können Sie bei uns neben weiteren Modeartikel kaufen"
256,Poloshirt,Männlich,Weiß,Erima,34.16,[http://www.fussballcompany.de/images/Erima2011/17f216e454.jpg],,Erima Poloshirt Razor Line weiß/schwarz/royalErima Poloshirt Razor Line weiß/schwarz/royal: Nichts für Langweiler! Mit unserem hochfunktionellen Polo im RAZOR Design bist Du ganz vorne mit dabei! · funktionelle Einsätze aus strukturierter Polyesterware · geruchshemmende Wirkung durch SILVER+ Technologie · STAY COOL: Kombination aus UV-Schutz und Kühleffekt Material: 100% Polyester · Einsätze: 100% Polyester ·
257,Poloshirt,Männlich,Weiß,Petrol,34.95,"[http://www.elnino-kids.de/bilder/produkte/gross/Petrol-Industries-Poloshirt-Polo-weiss-Sommer-2013.png,http://www.elnino-kids.de/bilder/produkte/gross/Petrol-Industries-Poloshirt-Polo-weiss-Sommer-2013_b2.png,http://www.elnino-kids.de/bilder/produkte/gross/Petrol-Industries-Poloshirt-Polo-weiss-Sommer-2013_b3.png,http://www.elnino-kids.de/bilder/produkte/gross/Petrol-Industries-Poloshirt-Polo-weiss-Sommer-2013_b4.png]",,"Petrol Industries Poloshirt / Polo weiß Sommer 2013Petrol Industries Poloshirt / Polo Cooles Poloshirt von Petrol in weiß mit großer, weicher Stickerei auf dem Rücken. Das Polo hat blau abgesetzte Ärmel und fasst sich sehr angenehm an. Auf dem linken Arm befindet sich ein ""73"" Patch. Aus der Petrol Jungen Sommer-Kollektion 2013!
super weiches Material
große Stickerei auf dem Rücken
100% Baumwolle
waschbar bei 40°C
Petrol fällt etwas kleiner und schmal aus!"
258,Poloshirt,Männlich,Blau,Lyle & Scott,35,[http://static.monshowroom.com/img-collection/1/2/9/7/3/7/129737-detour.jpg],,"Lyle & Scott Poloshirt - kc648v22 - Blau / MarineT-Shirts / Poloshirts Lyle & Scott T-Shirts / Poloshirts baumwolle, geschmeidiges und leichtes material, Gewebe fein, Verschluss teilweise geknöpft, Fertigbearbeitung seitliche umrandung"
259,Poloshirt,Männlich,Schwarz,Adidas,38,[http://www.sportxshop.de/productimg/01-Artikelbilder/01-Z19970-gr.jpg],,"adidas Poloshirt TIRO 13 CLIMALITE - black/black|XXLadidas Poloshirt TIRO 13 CLIMALITE - black/black:XXL: Tiro 13 climalite Polo- CLIMALITE®: Leichtes, weiches Gewebe für exzellentes Feuchtigkeitsmanagement.- Knopfleiste- Gesticktes Logo 100% Polyester"
260,Poloshirt,Männlich,Rot,Next,40,"[http://images.otto.de/asset/mmo/Preset_PSM/8122900.jpg,http://images.otto.de/asset/mmo/Preset_PSM/8122235.jpg]",,"Next Poloshirt, RotPiqué-Poloshirt mit Paspelierungen100 % Baumwolle."
261,Poloshirt,Männlich,Blau,Vicomte,41.3,"[http://demandware.edgesuite.net/aake_prd/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1371596561366/images/original/96652_1.jpg,http://demandware.edgesuite.net/aake_prd/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1371596561366/images/original/96652_2.jpg]",,"VICOMTE A, Poloshirt zweifarbig blau, Mann, BaumwollePoloshirt zweifarbig blau VICOMTE A - Gerader Schnitt - Polohemd mit kurzen Ärmeln aus lavendelblauem Baumwollpiqué - Iin dunklerem Blau abgesetzte Ärmelsäume und Kragensaum - Kragen mit 2 naturfarbenen, mit blauem Faden angenähten Knöpfen - Ton-in-Ton-farbenes, auf der Vorderseite aufgesticktes Logo - 100% Pima-Baumwolle"
262,Poloshirt,Männlich,Weiß,New Zealand Auckland,49.9,[http://www.ultimoshop.de/media/catalog/product/2/w/2w.jpg],,"NEW ZEALAND AUCKLAND Poloshirt, weiß-navy- sportliches Poloshirt von NEW ZEALAND AUCKLAND - weiche Baumwollqualität mit edlen Details - 3-Knopf-Polokragen mit kontrastfarbiger Abseite - aufwendiges Logo-Stitching auf der Brust - elastische Bündchen an den Ärmelenden - Passform: regulär - Material: 100% Baumwolle - Farbe: weiß-navy"
263,Poloshirt,Männlich,Blau,Dockers,49.95,[http://ecx.images-amazon.com/images/I/41kYU4X5KAL.jpg],,"Dockers Herren Poloshirt Slim Fit 26082, Gr. 50 (M), Blau (Marcels 0016)Dockers Herren Poloshirt Slim Fit 26082, Gr. 50 (M), Blau (Marcels 0016)"
264,Poloshirt,Männlich,Braun,Olymp,49.95,[http://hemden-meister.de/$WS/hemdenmeister/websale8_shop-hemdenmeister/produkte/medien/bilder/normal/OLNOS012_85.jpg],,"OLYMP Poloshirt Halbarm geknöpft Pique mittelbraun 1524/12/24Ein zeitloser Mode Klassiker, wieder voll im Trend - das Poloshirt! Auf seinem Weg vom Sport- in den Freizeit Bekleidungsbereich wurde es immer wieder neu designt, blieb aber von der Schnittführung stets gleich - einfach bequem. Olymp bietet Ihnen nun zu einem top Preis eine rießen Auswahl an Farb- und Stoffvariationen. Hier sehen Sie das Shirt im trendigen mittelbraun, mit Brusttasche (Logostick), Knopfleiste und Polo Kragen, aus besonders bügelleichtem Baumwoll Pique - atmungsaktiv, feuchtigkeitsabsorbierend und temperaturausgleichend. Weitere Farben finden Sie im Shop."
265,Poloshirt,Männlich,Blau,Tommy Hilfiger,49.99,"[http://www.breuninger.com/medias/sys_master/pod/2013/03/9145719324702.jpg,http://www.breuninger.com/medias/sys_master/zoom/2013/03/9145719226398.jpg]",,"TOMMY HILFIGER Piqué-Poloshirt blauEin Klassiker, den kein modebewusster Mann missen möchte: Das Piqué-Poloshirt von TOMMY HILFIGER. Ob zum sportlichen Freizeit-Look oder im Büro-Alltag, dieses Shirt ist ein Muss!Reguläre Passform Gerippter Kragen mit kurzer Knopfleiste Rippbündchen am Ärmel Verkürzter vorderer Saum Label-Stitching auf der Brust Rückenlänge bei Größe M: 72 cm"
266,Poloshirt,Männlich,Violett,Superdry,59.95,[http://image2.superdry.com/static/images/products/upload8494845790469228509.jpg],,"Männer Superdry Superdry Pique Polo Shirt Herren Japan Racer Polo-shirSuperdry Japan Racer Polo-Shirt fur Herren mit Logostickerei auf der Brust, zwei Knopfen, Nackenband aus Samt und verstarkten Seitensaumen. | Clothing & Accessories > Mens > Tops > Mens polo shirts"
267,Poloshirt,Männlich,Blau,E.Muracchini,59.95,"[http://media.peterhahn.de/is/image/peterhahn/google/-458029_CAT_M_300511_121717.jpg,http://media.peterhahn.de/is/image/peterhahn/google/-458029_CAT_M_300511_121717.jpg#jersey-polo-shirt-mit-verdeckter-knopfleiste-von-e-muracchini,http://media.peterhahn.de/is/image/peterhahn/D/-458029_CAT_M_300511_121717.jpg#jersey-polo-shirt-mit-verdeckter-knopfleiste-von-e-muracchini,http://media.peterhahn.de/is/image/peterhahn/E/-458029_CAT_M_300511_121717.jpg#jersey-polo-shirt-mit-verdeckter-knopfleiste-von-e-muracchini]",,"E.Muracchini Jersey-Polo-Shirt mit verdeckter Knopfleiste, Indigoblau (Gr. 56)Polo-Shirt von E. MURACCHINI: 100% Baumwolle. Fein, weich, hautsympathisch. Hochwertiger Jersey ""Soft"" aus den edlen Baumwoll-Sorten PIMA COTTON und Ägyptische Baumwolle. Sehr gepflegter Freizeit-Stil mit gut liegendem Web-Kragen, verdeckt gearbeiteter Web-Knopfleiste und modischen Teilungsnähten im Vorderteil. Maschinenwaschbar. 48, 50, 52, 54, 56, 58, ab 59,95 EUR"
